Date,AMZN,BKR,CVX,FORD,GOOG,GOVT,IBTA.L,IEF,IEI,MRVL,NKE,SAM,SHEL,SHY,TLT,TMUS
2020-01-31,100.43599700927734,18.725990295410156,84.8426513671875,10.800000190734863,71.37344360351562,23.69551658630371,5.2820000648498535,101.98809051513672,116.37548828125,23.448671340942383,90.45979309082031,356.3800048828125,42.46952819824219,76.71891021728516,127.09093475341797,77.44071197509766
2020-02-03,100.20999908447266,18.596309661865234,84.16161346435547,10.800000190734863,73.9467544555664,23.67856216430664,5.276000022888184,101.90122985839844,116.25628662109375,23.614490509033203,93.24967956542969,349.70001220703125,41.72844696044922,76.69635772705078,126.98792266845703,77.70475006103516
2020-02-04,102.4834976196289,18.423402786254883,84.61300659179688,11.199999809265137,72.01242065429688,23.562538146972656,5.2820000648498535,101.3101806640625,115.91038513183594,24.15096092224121,95.2317123413086,376.1700134277344,42.06234359741211,76.61514282226562,125.2778091430664,79.70947265625
2020-02-05,101.99349975585938,18.890254974365234,87.32917022705078,11.399999618530273,72.07014465332031,23.491138458251953,5.275000095367432,100.87139129638672,115.66464233398438,25.204395294189453,94.4426498413086,371.25,43.12102127075195,76.56097412109375,123.90791320800781,79.9832763671875
2020-02-06,102.5114974975586,19.218782424926758,86.7035903930664,11.399999618530273,73.46354675292969,23.517908096313477,5.269999980926514,100.94300079345703,115.67374420166016,25.11660385131836,94.18902587890625,366.9599914550781,42.46137619018555,76.5790023803711,124.46629333496094,80.9416275024414
2020-02-07,103.96399688720703,19.408985137939453,86.2680435180664,11.199999809265137,73.61283874511719,23.589313507080078,5.2729997634887695,101.42658233642578,115.94679260253906,23.42915916442871,93.40935516357422,363.5199890136719,42.176361083984375,76.62416076660156,126.01941680908203,83.55266571044922
2020-02-10,106.69550323486328,19.14961814880371,86.94115447998047,11.300000190734863,75.07839965820312,23.63393783569336,5.28000020980835,101.62360382080078,116.1197280883789,23.55596351623535,93.95419311523438,373.8599853515625,41.85060119628906,76.6602554321289,126.36847686767578,82.66275024414062
2020-02-11,107.54000091552734,19.14097023010254,88.06562042236328,11.699999809265137,75.08386993408203,23.598230361938477,5.2779998779296875,101.38179779052734,115.9559097290039,24.87275505065918,93.95419311523438,399.69000244140625,42.33921813964844,76.62416076660156,125.73150634765625,92.40274047851562
2020-02-12,108.0,19.158260345458984,88.72289276123047,11.399999618530273,75.55563354492188,23.54468536376953,5.275000095367432,101.12208557128906,115.80113983154297,24.853242874145508,96.75346374511719,409.5,42.876705169677734,76.5880126953125,125.09454345703125,93.55667877197266
2020-02-13,107.49349975585938,19.089099884033203,88.42198944091797,11.399999618530273,75.37598419189453,23.562538146972656,5.2729997634887695,101.211669921875,115.85578918457031,24.599641799926758,97.10103607177734,410.29998779296875,42.27970504760742,76.60610961914062,125.57444763183594,93.03838348388672
2020-02-14,106.74349975585938,19.002647399902344,88.18964385986328,11.399999618530273,75.67855834960938,23.589313507080078,5.275000095367432,101.46243286132812,115.94679260253906,24.502103805541992,97.26072692871094,408.9100036621094,41.8651123046875,76.64218139648438,126.12408447265625,94.34880065917969
2020-02-17,,,,,,,5.2779998779296875,,,,,,,,,
